,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
1832,20151229,5:15:33,chinese,male,thin,18.0,no,no_kids,big,black,casual,orange,short_sleeve,green,short,clothes,3,8,yes,27.0,4.0,13.0,3.061588427,101.5709332,3.0
1833,20160302,14:40:01,indian,male,fat,46.0,no,toddler,big,grey,formal,yellow,long sleeve,blue,long,clothes,5,8,no,47.0,4.0,21.0,3.068053441,101.6432385,1.0
1834,20160224,12:01:59,chinese,female,thin,41.0,no,young,small,blue,formal,yellow,short_sleeve,green,short,blankets,4,9,no,21.0,2.0,17.0,3.12832582,101.6379368,3.0
1835,20160227,7:08:31,malay,male,thin,32.0,yes,toddler,small,green,traditional,white,long sleeve,purple,short,clothes,5,9,no,28.0,4.0,8.0,3.083613286,101.6208385,2.0
1836,20161202,10:36:55,indian,male,moderate,49.0,yes,young,small,red,traditional,white,short_sleeve,red,short,blankets,4,10,no,37.0,4.0,17.0,3.16984562,101.6113231,1.0
1837,20150912,13:04:18,malay,male,thin,54.0,no,young,big,red,traditional,green,short_sleeve,purple,long,blankets,3,7,no,38.0,3.0,17.0,3.166059562,101.5787854,3.0
1838,20160221,15:09:58,foreigner,female,moderate,21.0,yes,toddler,big,yellow,formal,black,long sleeve,brown,short,blankets,5,8,yes,42.0,2.0,20.0,3.178986265,101.5645354,3.0
1839,20151212,16:27:00,indian,female,thin,36.0,yes,toddler,big,black,traditional,yellow,long sleeve,white,short,blankets,6,7,yes,39.0,5.0,17.0,3.151327679,101.5771037,3.0
1840,20160121,23:48:53,foreigner,female,thin,21.0,no,young,small,orange,traditional,black,short_sleeve,green,short,clothes,4,10,no,18.0,1.0,9.0,3.064755064,101.6139052,1.0
1841,20160220,2:06:38,malay,male,fat,26.0,yes,toddler,small,green,formal,black,long sleeve,orange,short,clothes,6,10,no,27.0,2.0,7.0,3.091649846,101.5792462,1.0
1842,20160125,12:02:26,malay,male,moderate,26.0,yes,young,small,blue,casual,brown,short_sleeve,black,long,clothes,3,7,no,16.0,2.0,18.0,3.108058205,101.6581316,3.0
1843,20151216,20:23:13,foreigner,female,thin,37.0,yes,toddler,small,red,formal,red,long sleeve,brown,long,clothes,4,7,yes,14.0,0.0,11.0,3.134068701,101.5850226,1.0
1844,20150412,19:13:32,malay,male,fat,23.0,yes,toddler,big,yellow,formal,orange,long sleeve,purple,long,blankets,4,9,no,47.0,5.0,21.0,3.181536259,101.5850806,2.0
1845,20160227,4:56:51,malay,male,fat,37.0,no,baby,small,grey,traditional,yellow,short_sleeve,blue,long,clothes,5,10,yes,24.0,5.0,7.0,3.145756577,101.5834498,2.0
1846,20160224,14:38:52,chinese,female,fat,33.0,no,baby,big,orange,formal,brown,short_sleeve,pink,short,blankets,3,10,yes,20.0,1.0,13.0,3.153101284,101.6226557,2.0
1847,20151229,6:45:40,chinese,male,moderate,29.0,no,toddler,big,pink,traditional,purple,short_sleeve,yellow,long,blankets,3,7,no,23.0,2.0,17.0,3.12600963,101.6035921,2.0
1848,20160128,16:13:21,foreigner,male,fat,42.0,yes,toddler,big,orange,formal,red,long sleeve,yellow,short,blankets,6,9,yes,39.0,3.0,8.0,3.081681411,101.6190964,2.0
1849,20160224,14:57:13,indian,female,moderate,48.0,no,baby,big,grey,formal,brown,short_sleeve,orange,short,blankets,6,9,yes,30.0,1.0,7.0,3.166545156,101.5595517,1.0
1850,20160217,8:15:25,indian,female,moderate,20.0,no,no_kids,big,black,formal,grey,long sleeve,red,short,blankets,4,8,no,53.0,3.0,15.0,3.147505998,101.6469566,2.0
1851,20160402,19:21:20,malay,female,fat,54.0,yes,young,big,purple,casual,purple,short_sleeve,brown,long,clothes,4,7,yes,12.0,2.0,20.0,3.131946816,101.5829449,2.0
1852,20160215,21:38:49,malay,male,fat,22.0,yes,toddler,big,red,traditional,brown,long sleeve,brown,long,blankets,5,9,no,16.0,5.0,16.0,3.09627973,101.6334519,1.0
1853,20151212,9:11:30,indian,female,moderate,35.0,yes,toddler,small,green,traditional,brown,long sleeve,blue,short,clothes,3,10,yes,51.0,5.0,10.0,3.098342154,101.5571589,2.0
1854,20151226,23:01:47,foreigner,female,fat,54.0,no,young,small,white,formal,brown,short_sleeve,black,short,blankets,6,7,no,21.0,2.0,17.0,3.063227204,101.5857165,3.0
1855,20151212,10:22:21,foreigner,female,thin,53.0,no,young,small,purple,formal,purple,short_sleeve,white,long,blankets,4,9,no,12.0,4.0,16.0,3.101882815,101.5938516,2.0
1856,20160229,15:00:23,foreigner,female,fat,52.0,no,no_kids,big,pink,formal,black,long sleeve,blue,short,blankets,3,7,yes,53.0,2.0,9.0,3.157417853,101.5791497,1.0
1857,20160401,23:00:17,chinese,male,thin,40.0,yes,no_kids,big,green,traditional,blue,short_sleeve,blue,long,blankets,5,9,yes,11.0,5.0,9.0,3.10418662,101.6401901,3.0
1858,20150212,11:46:51,malay,male,fat,39.0,yes,young,small,orange,casual,yellow,long sleeve,white,long,blankets,6,10,no,57.0,2.0,17.0,3.155672152,101.5774649,3.0
1859,20151217,2:05:11,indian,male,fat,25.0,yes,toddler,big,purple,traditional,black,long sleeve,green,short,clothes,4,8,no,41.0,4.0,10.0,3.097972687,101.5724271,2.0
1860,20150212,23:02:24,chinese,female,moderate,23.0,no,young,big,pink,traditional,orange,short_sleeve,brown,long,clothes,5,8,yes,16.0,4.0,8.0,3.061155238,101.6134075,2.0
1861,20151217,8:16:20,chinese,male,moderate,47.0,no,toddler,big,black,traditional,yellow,short_sleeve,blue,short,blankets,6,9,no,18.0,4.0,18.0,3.091981768,101.6092357,1.0
1862,20160301,4:34:34,foreigner,male,moderate,37.0,no,no_kids,big,pink,formal,red,long sleeve,brown,short,blankets,4,10,no,22.0,3.0,21.0,3.128052667,101.6187632,1.0
1863,20160301,19:57:43,foreigner,female,moderate,31.0,yes,no_kids,small,pink,traditional,green,long sleeve,green,long,clothes,5,7,yes,17.0,3.0,9.0,3.175470592,101.5804955,2.0
1864,20160114,15:36:30,indian,male,fat,21.0,yes,baby,big,red,formal,red,short_sleeve,blue,short,clothes,3,9,yes,46.0,5.0,14.0,3.169735117,101.561612,2.0
1865,20161001,5:09:34,foreigner,male,moderate,21.0,no,baby,big,yellow,casual,blue,short_sleeve,blue,long,blankets,3,7,no,53.0,3.0,7.0,3.05313024,101.5675301,1.0
1866,20161102,11:19:16,malay,male,thin,53.0,no,toddler,small,red,formal,pink,long sleeve,blue,short,clothes,3,7,yes,46.0,2.0,14.0,3.135548477,101.6109459,3.0
1867,20160216,12:07:35,foreigner,female,thin,53.0,no,toddler,big,grey,traditional,white,short_sleeve,grey,long,clothes,5,10,yes,55.0,5.0,15.0,3.070833966,101.5715611,1.0
1868,20160222,11:22:31,indian,male,fat,58.0,no,baby,big,black,traditional,blue,long sleeve,green,short,clothes,4,10,no,18.0,0.0,8.0,3.120193842,101.6551019,3.0
1869,20160201,23:19:46,malay,male,thin,34.0,no,young,small,grey,traditional,yellow,long sleeve,purple,long,clothes,5,7,no,48.0,0.0,14.0,3.073603182,101.5830169,3.0
1870,20151224,14:08:22,chinese,female,fat,25.0,yes,baby,big,orange,traditional,yellow,long sleeve,grey,short,blankets,4,7,no,13.0,3.0,15.0,3.065251691,101.6175694,3.0
1871,20160702,18:41:40,foreigner,female,fat,38.0,yes,young,big,black,formal,white,long sleeve,grey,long,clothes,4,9,no,32.0,5.0,12.0,3.173589772,101.5808422,1.0
1872,20160101,6:32:02,indian,female,fat,27.0,no,no_kids,big,black,casual,white,short_sleeve,green,short,blankets,6,10,no,19.0,5.0,18.0,3.112532902,101.6498088,1.0
1873,20151223,8:02:49,foreigner,male,thin,49.0,yes,toddler,small,orange,formal,brown,long sleeve,pink,short,clothes,4,8,no,55.0,3.0,16.0,3.144228842,101.6107392,3.0
1874,20160302,15:12:33,chinese,male,fat,36.0,yes,young,big,red,formal,blue,short_sleeve,blue,short,blankets,5,8,yes,38.0,2.0,14.0,3.134959557,101.6316015,2.0
1875,20160101,23:45:16,malay,female,thin,20.0,no,no_kids,big,orange,casual,blue,long sleeve,black,long,clothes,6,7,yes,46.0,1.0,13.0,3.146942759,101.6062784,1.0
1876,20160218,3:36:28,indian,female,moderate,58.0,yes,toddler,big,black,traditional,yellow,short_sleeve,grey,long,clothes,6,8,yes,29.0,4.0,7.0,3.086873012,101.5775627,1.0
1877,20160222,2:47:22,chinese,male,thin,46.0,no,toddler,small,purple,casual,white,long sleeve,green,short,clothes,5,8,no,16.0,3.0,18.0,3.172493819,101.5623266,2.0
1878,20151216,13:49:20,chinese,female,fat,51.0,yes,young,big,white,formal,brown,short_sleeve,black,short,clothes,5,9,yes,21.0,2.0,11.0,3.09434435,101.6274003,3.0
1879,20160121,19:06:47,malay,female,moderate,49.0,no,no_kids,small,pink,traditional,orange,short_sleeve,grey,long,clothes,4,7,no,45.0,4.0,13.0,3.129686653,101.6009475,2.0
1880,20151213,15:18:22,chinese,male,moderate,52.0,no,toddler,big,green,casual,orange,short_sleeve,blue,short,blankets,3,8,yes,29.0,0.0,20.0,3.063054463,101.5706983,3.0
1881,20160115,4:49:01,foreigner,female,fat,21.0,no,toddler,big,blue,traditional,purple,long sleeve,yellow,long,blankets,6,7,no,21.0,2.0,19.0,3.142648457,101.6061466,3.0
1882,20151112,10:49:42,chinese,male,moderate,56.0,yes,young,small,green,traditional,brown,short_sleeve,blue,long,blankets,5,10,yes,16.0,3.0,9.0,3.094677297,101.5949299,3.0
1883,20160219,2:16:02,malay,female,fat,59.0,yes,toddler,big,grey,casual,black,long sleeve,brown,long,clothes,4,7,no,57.0,0.0,7.0,3.106655603,101.62668,3.0
1884,20160902,16:45:42,malay,female,moderate,45.0,no,toddler,small,brown,traditional,orange,long sleeve,grey,short,blankets,6,8,yes,58.0,0.0,8.0,3.129804744,101.5635869,3.0
1885,20151222,23:24:27,chinese,male,thin,40.0,no,no_kids,big,blue,casual,grey,short_sleeve,red,long,clothes,5,10,yes,25.0,2.0,17.0,3.070209711,101.5635944,1.0
1886,20160602,20:46:40,malay,male,moderate,21.0,yes,toddler,big,orange,formal,green,long sleeve,black,long,blankets,6,10,no,56.0,4.0,18.0,3.05369563,101.6362534,3.0
1887,20160219,0:56:34,malay,male,fat,58.0,yes,toddler,small,grey,formal,white,long sleeve,blue_jeans,long,blankets,6,9,yes,48.0,0.0,7.0,3.163402109,101.5991923,2.0
1888,20160302,15:34:22,indian,male,thin,57.0,no,toddler,big,black,casual,orange,long sleeve,blue_jeans,long,blankets,4,9,no,22.0,5.0,19.0,3.179243486,101.6452752,3.0
1889,20150212,23:16:01,malay,female,fat,23.0,yes,toddler,small,white,traditional,black,long sleeve,yellow,long,clothes,3,7,yes,47.0,0.0,19.0,3.164668826,101.5941462,3.0
1890,20160120,11:36:31,foreigner,female,moderate,60.0,no,baby,small,yellow,casual,black,short_sleeve,yellow,long,clothes,3,9,yes,18.0,5.0,11.0,3.177295783,101.6334647,1.0
1891,20160221,22:10:25,foreigner,male,thin,54.0,yes,young,small,white,casual,black,long sleeve,orange,short,clothes,4,8,no,34.0,3.0,7.0,3.096577708,101.6478743,1.0
1892,20160221,12:30:31,foreigner,male,moderate,60.0,yes,no_kids,small,green,formal,green,long sleeve,orange,short,clothes,6,10,no,30.0,4.0,16.0,3.049599913,101.6151994,1.0
1893,20160127,1:25:46,chinese,male,fat,36.0,no,no_kids,small,brown,formal,grey,long sleeve,blue_jeans,long,blankets,3,9,yes,15.0,2.0,12.0,3.118949919,101.5647515,3.0
1894,20151223,17:55:53,malay,female,moderate,53.0,yes,young,small,black,formal,blue,short_sleeve,black,short,clothes,5,10,yes,25.0,2.0,7.0,3.164933756,101.5853427,1.0
1895,20151216,19:22:36,foreigner,male,fat,29.0,yes,young,big,blue,traditional,black,long sleeve,red,long,blankets,3,9,yes,25.0,4.0,15.0,3.099622522,101.6052666,2.0
1896,20151216,14:50:07,malay,male,fat,45.0,yes,toddler,small,brown,formal,black,short_sleeve,green,short,clothes,6,7,yes,48.0,5.0,13.0,3.158829835,101.6176041,2.0
1897,20151229,5:36:01,malay,female,moderate,60.0,no,toddler,big,white,traditional,white,long sleeve,orange,short,clothes,3,8,yes,19.0,5.0,17.0,3.124833821,101.5936511,3.0
1898,20161002,23:39:12,foreigner,male,fat,44.0,yes,no_kids,small,orange,casual,blue,short_sleeve,yellow,short,clothes,6,9,yes,23.0,3.0,19.0,3.086632288,101.6055722,3.0
1899,20151228,23:05:26,chinese,male,thin,34.0,no,young,big,grey,formal,black,long sleeve,brown,short,clothes,3,8,yes,37.0,3.0,10.0,3.08341365,101.5912959,2.0
1900,20160227,0:52:17,chinese,male,fat,19.0,yes,baby,big,black,traditional,black,short_sleeve,blue,long,clothes,6,10,yes,34.0,1.0,21.0,3.108226593,101.6432053,1.0
1901,20160127,6:17:07,foreigner,male,fat,23.0,no,no_kids,big,green,traditional,black,long sleeve,red,long,clothes,6,7,yes,25.0,4.0,9.0,3.174092544,101.6417881,2.0
1902,20160128,5:46:17,foreigner,female,thin,59.0,no,toddler,small,pink,formal,grey,short_sleeve,blue,short,blankets,5,9,yes,15.0,5.0,9.0,3.119692646,101.6296155,1.0
1903,20160227,10:38:25,malay,female,fat,38.0,yes,young,small,orange,traditional,grey,long sleeve,yellow,long,clothes,5,9,no,44.0,1.0,18.0,3.094093788,101.6036232,3.0
1904,20160215,10:31:29,malay,female,fat,29.0,yes,toddler,big,yellow,traditional,green,short_sleeve,black,short,clothes,5,8,yes,59.0,0.0,19.0,3.175433563,101.5928858,2.0
1905,20151214,7:49:25,indian,male,moderate,34.0,no,young,big,yellow,casual,blue,short_sleeve,orange,short,clothes,6,10,no,56.0,3.0,9.0,3.072293706,101.6049515,3.0
1906,20151219,19:15:29,foreigner,male,thin,22.0,yes,baby,small,white,formal,yellow,long sleeve,red,short,clothes,4,7,no,53.0,3.0,12.0,3.136744822,101.5693579,3.0
1907,20160217,7:24:05,malay,female,thin,21.0,no,baby,big,brown,traditional,black,short_sleeve,purple,long,blankets,5,8,no,42.0,3.0,16.0,3.065455702,101.587607,3.0
1908,20160217,3:32:01,malay,female,thin,19.0,yes,toddler,big,blue,traditional,brown,long sleeve,red,short,clothes,5,7,yes,38.0,0.0,17.0,3.171020334,101.6258094,3.0
1909,20151221,2:27:30,chinese,male,thin,27.0,yes,no_kids,big,black,traditional,white,short_sleeve,orange,long,blankets,6,10,yes,34.0,4.0,14.0,3.078871573,101.6184846,2.0
1910,20161002,1:16:27,indian,female,moderate,58.0,yes,baby,big,orange,formal,black,short_sleeve,blue,short,blankets,5,7,no,34.0,5.0,12.0,3.137772616,101.6102003,2.0
1911,20160125,20:04:44,indian,male,fat,18.0,yes,baby,big,blue,traditional,brown,short_sleeve,orange,short,blankets,3,10,no,54.0,5.0,15.0,3.151095747,101.5588754,1.0
1912,20160114,12:42:31,malay,male,moderate,34.0,yes,no_kids,small,yellow,traditional,pink,long sleeve,blue,short,blankets,4,8,no,31.0,4.0,18.0,3.074730286,101.6558606,1.0
1913,20160103,7:28:24,chinese,female,thin,20.0,no,baby,big,orange,traditional,red,short_sleeve,pink,short,clothes,5,7,yes,40.0,2.0,11.0,3.115935322,101.5642081,3.0
1914,20160114,4:33:30,malay,male,fat,21.0,yes,toddler,small,yellow,casual,brown,long sleeve,blue,long,clothes,3,9,yes,38.0,3.0,7.0,3.090461548,101.5565099,3.0
1915,20151216,10:20:06,chinese,male,fat,22.0,no,toddler,big,orange,casual,black,long sleeve,green,short,clothes,3,9,yes,30.0,3.0,17.0,3.126910991,101.6592704,3.0
1916,20160226,12:43:31,foreigner,male,fat,30.0,yes,toddler,big,yellow,casual,white,long sleeve,blue,short,blankets,3,9,no,37.0,4.0,11.0,3.128346913,101.6191629,1.0
1917,20160214,9:41:02,foreigner,female,thin,25.0,yes,toddler,big,black,formal,yellow,short_sleeve,black,short,clothes,5,9,no,29.0,0.0,14.0,3.093088331,101.5807409,3.0
1918,20160216,21:47:16,chinese,female,thin,33.0,yes,young,small,grey,casual,grey,long sleeve,blue_jeans,short,clothes,5,8,yes,38.0,2.0,19.0,3.117335137,101.6490025,3.0
1919,20151230,3:03:12,foreigner,female,fat,53.0,yes,toddler,big,red,formal,purple,short_sleeve,blue,short,clothes,5,10,yes,54.0,1.0,17.0,3.050357675,101.6149996,2.0
1920,20160221,10:45:53,chinese,male,moderate,59.0,no,baby,big,orange,traditional,black,long sleeve,white,short,clothes,5,9,yes,29.0,5.0,18.0,3.106632098,101.6203068,3.0
1921,20150512,22:23:48,indian,female,thin,47.0,yes,toddler,small,pink,formal,orange,short_sleeve,black,long,blankets,3,8,yes,48.0,2.0,15.0,3.161923772,101.6025774,1.0
1922,20151229,11:31:07,chinese,male,moderate,43.0,yes,no_kids,small,brown,formal,pink,long sleeve,red,long,clothes,5,9,yes,25.0,2.0,9.0,3.078300258,101.5951167,1.0
1923,20160402,5:44:55,indian,male,fat,46.0,no,baby,big,white,formal,blue,short_sleeve,blue,long,blankets,3,7,yes,60.0,3.0,17.0,3.069278905,101.5650717,1.0
1924,20160119,9:34:34,foreigner,male,moderate,19.0,yes,toddler,big,white,formal,orange,long sleeve,black,short,blankets,5,9,no,12.0,0.0,15.0,3.099558861,101.6207723,3.0
1925,20160119,19:30:31,chinese,female,thin,27.0,no,baby,big,brown,traditional,green,long sleeve,green,long,blankets,3,8,no,43.0,0.0,16.0,3.084368016,101.6506399,2.0
1926,20160226,2:02:28,chinese,female,moderate,30.0,yes,toddler,small,orange,casual,orange,short_sleeve,blue,long,blankets,4,9,no,29.0,4.0,19.0,3.141630962,101.6270155,2.0
1927,20160127,10:56:43,malay,female,moderate,59.0,no,no_kids,big,black,formal,brown,long sleeve,white,long,clothes,6,9,no,25.0,0.0,17.0,3.142001778,101.5565008,2.0
1928,20160219,3:09:35,malay,female,fat,22.0,no,baby,big,blue,formal,pink,short_sleeve,black,short,blankets,4,8,no,36.0,4.0,9.0,3.158301966,101.6508381,1.0
1929,20161101,22:27:35,foreigner,female,moderate,33.0,yes,no_kids,small,brown,casual,red,long sleeve,white,short,blankets,6,8,yes,50.0,1.0,21.0,3.051654057,101.6179497,2.0
1930,20160229,2:36:25,chinese,male,thin,25.0,no,toddler,big,black,formal,purple,long sleeve,blue_jeans,long,blankets,4,8,no,16.0,2.0,11.0,3.139967896,101.5765397,2.0
1931,20160502,18:26:47,foreigner,female,fat,49.0,no,baby,small,blue,traditional,pink,long sleeve,green,short,blankets,5,9,no,13.0,5.0,15.0,3.161689036,101.620786,3.0
1932,20160117,19:50:13,chinese,female,fat,41.0,no,no_kids,big,green,casual,purple,short_sleeve,white,short,blankets,4,7,no,36.0,2.0,20.0,3.079290972,101.6559449,2.0
1933,20151218,10:53:19,malay,male,fat,30.0,no,toddler,small,purple,traditional,grey,short_sleeve,red,long,clothes,5,10,yes,32.0,4.0,20.0,3.078056062,101.6262197,2.0
1934,20151221,23:37:02,foreigner,male,thin,33.0,no,young,small,black,casual,brown,long sleeve,green,short,blankets,4,8,no,19.0,4.0,12.0,3.112730246,101.6308234,2.0
1935,20160801,3:17:00,malay,male,fat,31.0,no,toddler,big,red,casual,blue,long sleeve,red,long,blankets,5,8,no,36.0,2.0,17.0,3.062184499,101.6544365,2.0
1936,20160302,22:53:09,foreigner,female,thin,43.0,no,baby,big,yellow,traditional,green,short_sleeve,green,short,clothes,3,7,yes,46.0,4.0,9.0,3.076527236,101.5790262,3.0
1937,20150712,7:42:18,foreigner,female,thin,36.0,no,young,small,brown,casual,white,long sleeve,red,long,clothes,3,8,yes,42.0,5.0,21.0,3.123499572,101.5923488,1.0
1938,20151223,20:08:33,malay,female,thin,41.0,no,toddler,big,brown,casual,yellow,short_sleeve,blue,long,clothes,5,9,yes,36.0,1.0,9.0,3.108462215,101.5601484,1.0
1939,20160218,14:05:16,indian,female,moderate,56.0,yes,baby,big,purple,formal,black,short_sleeve,pink,short,blankets,6,8,yes,26.0,3.0,15.0,3.080611878,101.6359988,1.0
1940,20160213,13:55:18,indian,female,fat,37.0,yes,young,small,red,casual,pink,short_sleeve,red,short,blankets,6,7,no,26.0,0.0,19.0,3.170290102,101.5803748,3.0
1941,20160401,7:59:07,malay,male,fat,41.0,no,young,small,white,casual,red,short_sleeve,pink,long,clothes,4,7,yes,34.0,2.0,7.0,3.152972619,101.5593088,3.0
1942,20161001,21:16:56,indian,female,fat,41.0,yes,young,small,brown,traditional,white,short_sleeve,brown,short,blankets,3,10,no,20.0,4.0,17.0,3.055057492,101.596806,2.0
1943,20160801,15:38:57,malay,male,thin,42.0,no,baby,small,blue,formal,pink,long sleeve,blue_jeans,long,blankets,5,10,yes,31.0,4.0,12.0,3.068924103,101.5734391,3.0
1944,20151222,12:15:51,foreigner,female,moderate,32.0,yes,baby,small,brown,casual,white,short_sleeve,red,short,blankets,5,7,yes,16.0,3.0,8.0,3.133359085,101.6447155,2.0
1945,20160401,11:52:23,foreigner,male,moderate,50.0,no,toddler,big,purple,casual,grey,long sleeve,black,short,blankets,4,10,yes,31.0,4.0,19.0,3.153727618,101.5909851,2.0
1946,20160201,3:38:09,malay,male,fat,52.0,no,baby,big,pink,formal,green,short_sleeve,purple,short,blankets,5,8,yes,15.0,2.0,16.0,3.166661857,101.6429833,1.0
1947,20161201,18:11:40,malay,female,moderate,54.0,yes,no_kids,big,yellow,formal,red,short_sleeve,pink,long,clothes,3,10,no,53.0,3.0,21.0,3.119492681,101.6053411,2.0
1948,20160114,17:19:38,indian,male,moderate,43.0,yes,toddler,small,green,casual,green,long sleeve,yellow,short,clothes,3,9,yes,60.0,5.0,17.0,3.056903671,101.571831,1.0
1949,20161101,2:17:00,chinese,female,moderate,27.0,yes,no_kids,big,grey,formal,blue,short_sleeve,pink,short,clothes,4,9,no,49.0,4.0,14.0,3.060525411,101.6105832,1.0
1950,20151228,0:51:43,indian,female,thin,57.0,no,no_kids,big,purple,formal,brown,long sleeve,orange,long,blankets,3,8,yes,27.0,5.0,11.0,3.139976325,101.6200599,2.0
1951,20160118,13:04:16,chinese,male,fat,30.0,yes,no_kids,big,red,traditional,red,long sleeve,brown,long,clothes,6,9,no,58.0,5.0,10.0,3.166348646,101.6241716,1.0
1952,20151112,19:04:53,chinese,female,thin,32.0,yes,toddler,big,yellow,casual,orange,short_sleeve,brown,long,clothes,6,8,yes,60.0,2.0,18.0,3.160546296,101.5707907,3.0
1953,20160702,20:58:23,malay,male,moderate,41.0,no,toddler,small,purple,traditional,blue,long sleeve,blue,short,clothes,4,7,no,56.0,0.0,18.0,3.072113954,101.6509209,1.0
1954,20151218,2:00:31,foreigner,female,moderate,48.0,yes,toddler,big,brown,formal,pink,long sleeve,blue,long,blankets,6,8,no,42.0,1.0,12.0,3.096713738,101.5786775,3.0
1955,20150412,21:41:38,indian,male,moderate,26.0,no,toddler,big,pink,casual,green,short_sleeve,blue,short,clothes,6,8,yes,21.0,1.0,19.0,3.171614327,101.656245,2.0
1956,20160226,2:45:07,malay,male,thin,40.0,no,young,big,grey,casual,purple,short_sleeve,red,short,blankets,3,10,no,17.0,4.0,11.0,3.134752994,101.596325,2.0
1957,20151230,7:27:49,malay,male,thin,27.0,no,young,small,grey,traditional,white,short_sleeve,blue,short,blankets,5,8,no,29.0,2.0,13.0,3.141554963,101.5579298,1.0
1958,20151231,2:01:09,chinese,female,thin,44.0,no,no_kids,big,blue,formal,purple,long sleeve,brown,short,blankets,4,10,no,11.0,0.0,21.0,3.068494229,101.5943038,1.0
1959,20160214,1:37:07,foreigner,male,thin,36.0,yes,baby,big,pink,casual,black,short_sleeve,black,short,clothes,4,9,yes,21.0,0.0,10.0,3.160884514,101.5876709,1.0
1960,20160502,8:10:40,malay,male,thin,42.0,yes,toddler,small,black,traditional,black,long sleeve,orange,short,clothes,6,8,yes,58.0,2.0,13.0,3.056824314,101.5953359,3.0
1961,20160130,12:31:29,foreigner,male,moderate,36.0,no,toddler,big,blue,formal,yellow,long sleeve,brown,short,blankets,4,10,yes,54.0,2.0,10.0,3.081467861,101.5621013,1.0
1962,20150812,18:09:19,foreigner,male,fat,56.0,no,young,big,black,casual,brown,long sleeve,purple,short,blankets,4,10,yes,51.0,3.0,17.0,3.102656119,101.5925226,3.0
1963,20160121,5:27:27,chinese,male,moderate,22.0,yes,young,small,orange,casual,black,short_sleeve,red,long,clothes,4,10,yes,52.0,5.0,21.0,3.14766326,101.5628372,2.0
1964,20161202,14:18:43,foreigner,female,fat,25.0,yes,toddler,small,brown,casual,yellow,long sleeve,black,short,clothes,5,9,yes,54.0,1.0,8.0,3.099985944,101.5915969,2.0
1965,20160226,10:07:18,malay,female,thin,40.0,no,baby,small,orange,formal,white,short_sleeve,orange,short,clothes,6,9,yes,52.0,0.0,19.0,3.135969417,101.6477804,2.0
1966,20160302,1:10:11,chinese,female,fat,19.0,no,baby,small,purple,formal,black,long sleeve,blue,short,clothes,5,7,no,41.0,2.0,17.0,3.068262754,101.6403989,3.0
1967,20151218,21:00:17,malay,male,fat,20.0,no,young,small,black,formal,green,long sleeve,blue,long,blankets,6,8,no,15.0,3.0,15.0,3.130984042,101.5593393,1.0
1968,20161001,17:57:03,indian,male,thin,38.0,no,no_kids,small,orange,formal,yellow,long sleeve,blue,long,clothes,4,8,yes,36.0,1.0,20.0,3.152104459,101.6117075,3.0
1969,20151222,21:11:07,malay,female,fat,56.0,yes,no_kids,big,blue,traditional,yellow,long sleeve,blue,short,clothes,5,10,yes,41.0,3.0,7.0,3.156544509,101.5984395,2.0
1970,20151227,4:57:45,malay,female,moderate,35.0,no,toddler,small,white,traditional,green,long sleeve,grey,long,clothes,6,10,yes,21.0,1.0,16.0,3.138479871,101.5768035,1.0
1971,20151216,11:48:25,chinese,female,fat,26.0,yes,toddler,big,green,casual,green,long sleeve,purple,long,clothes,5,7,no,58.0,0.0,17.0,3.07482803,101.5913733,1.0
1972,20151218,20:35:04,indian,male,thin,49.0,yes,toddler,big,white,casual,black,short_sleeve,black,short,clothes,4,9,yes,14.0,3.0,9.0,3.118851512,101.6301273,3.0
1973,20151112,12:40:30,indian,female,fat,49.0,no,young,big,green,formal,orange,long sleeve,yellow,long,clothes,6,8,yes,40.0,1.0,9.0,3.138654842,101.6409232,3.0
1974,20151218,14:11:35,chinese,female,moderate,27.0,yes,no_kids,big,red,traditional,orange,long sleeve,purple,long,blankets,6,7,no,41.0,2.0,20.0,3.10634799,101.650315,2.0
1975,20150412,5:09:37,indian,male,thin,36.0,yes,no_kids,big,pink,casual,red,short_sleeve,blue_jeans,short,blankets,3,10,no,33.0,5.0,18.0,3.063717627,101.5756087,3.0
1976,20161202,3:54:31,chinese,male,moderate,47.0,no,young,small,pink,formal,white,long sleeve,blue,long,clothes,6,8,no,48.0,3.0,14.0,3.140927636,101.5824651,3.0
1977,20151230,7:53:39,indian,male,moderate,23.0,no,toddler,big,brown,formal,yellow,short_sleeve,blue_jeans,short,clothes,3,9,no,20.0,1.0,16.0,3.071165539,101.6476334,3.0
1978,20160602,3:09:23,chinese,female,moderate,28.0,no,toddler,small,white,casual,black,long sleeve,blue,long,blankets,3,7,no,43.0,2.0,15.0,3.058239232,101.6584457,1.0
1979,20161002,22:02:42,chinese,male,moderate,18.0,no,young,small,pink,traditional,grey,short_sleeve,orange,short,clothes,3,9,no,17.0,0.0,21.0,3.164965043,101.6457551,1.0
1980,20160219,17:18:03,indian,male,moderate,45.0,no,toddler,small,orange,formal,black,short_sleeve,blue,long,clothes,6,9,yes,36.0,5.0,13.0,3.133535938,101.5794868,3.0
